Specimen.ID__ID.spécimen,Sample.ID__ID.échantillon,Site__Site,Year__Année,Month__Mois,Day__Jour,Species__Espèces,Life.stage__Stade.vie,Code__Code,Adipose.condition__Condition.adipeuse,Tag.number__Numéro.d'étiquette
2735285,49961,All Pools / Tous les bassins @ Margaree River,1991,9,27,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735286,36388,All Pools / Tous les bassins @ Margaree River,1991,9,28,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735287,49814,All Pools / Tous les bassins @ Margaree River,1991,10,3,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735288,49916,All Pools / Tous les bassins @ Margaree River,1991,9,17,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735289,49464,All Pools / Tous les bassins @ Margaree River,1991,8,17,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735290,36178,All Pools / Tous les bassins @ Margaree River,1991,8,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735291,36178,All Pools / Tous les bassins @ Margaree River,1991,8,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735292,49527,All Pools / Tous les bassins @ Margaree River,1991,8,11,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735293,49488,All Pools / Tous les bassins @ Margaree River,1991,8,20,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735294,49482,All Pools / Tous les bassins @ Margaree River,1991,8,21,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735295,36431,All Pools / Tous les bassins @ Margaree River,1991,9,6,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735296,36497,All Pools / Tous les bassins @ Margaree River,1991,9,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735297,33828,All Pools / Tous les bassins @ Margaree River,1991,9,14,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735298,33828,All Pools / Tous les bassins @ Margaree River,1991,9,14,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735299,33828,All Pools / Tous les bassins @ Margaree River,1991,9,14,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735300,33828,All Pools / Tous les bassins @ Margaree River,1991,9,14,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735301,33946,All Pools / Tous les bassins @ Margaree River,1991,9,17,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735302,33946,All Pools / Tous les bassins @ Margaree River,1991,9,17,Atlantic salmon / Saumon Atlantique,salmon / saumon,RR,Present / Présent,24960
2735303,36335,All Pools / Tous les bassins @ Margaree River,1991,9,24,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735304,34038,All Pools / Tous les bassins @ Margaree River,1991,10,1,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735305,34038,All Pools / Tous les bassins @ Margaree River,1991,10,1,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735306,33800,All Pools / Tous les bassins @ Margaree River,1991,10,9,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735307,33800,All Pools / Tous les bassins @ Margaree River,1991,10,9,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735308,33800,All Pools / Tous les bassins @ Margaree River,1991,10,9,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735309,36959,All Pools / Tous les bassins @ Margaree River,1991,10,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735310,36990,All Pools / Tous les bassins @ Margaree River,1991,10,11,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735311,36990,All Pools / Tous les bassins @ Margaree River,1991,10,11,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735312,49883,All Pools / Tous les bassins @ Margaree River,1991,10,15,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735313,33805,All Pools / Tous les bassins @ Margaree River,1991,10,16,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735314,33805,All Pools / Tous les bassins @ Margaree River,1991,10,16,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735315,33805,All Pools / Tous les bassins @ Margaree River,1991,10,16,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735316,49832,All Pools / Tous les bassins @ Margaree River,1991,10,17,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735317,49828,All Pools / Tous les bassins @ Margaree River,1991,10,18,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735318,37097,All Pools / Tous les bassins @ Margaree River,1991,10,23,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735319,49826,All Pools / Tous les bassins @ Margaree River,1991,10,24,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735320,36398,All Pools / Tous les bassins @ Margaree River,1991,9,30,Atlantic salmon / Saumon Atlantique,salmon / saumon,RR,Present / Présent,24677
2735321,49810,All Pools / Tous les bassins @ Margaree River,1991,10,3,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735322,49801,All Pools / Tous les bassins @ Margaree River,1991,10,4,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735323,37152,All Pools / Tous les bassins @ Margaree River,1991,10,6,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735324,49769,All Pools / Tous les bassins @ Margaree River,1991,10,8,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735325,34373,All Pools / Tous les bassins @ Margaree River,1991,10,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735326,34373,All Pools / Tous les bassins @ Margaree River,1991,10,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735327,50014,All Pools / Tous les bassins @ Margaree River,1991,9,23,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735328,49969,All Pools / Tous les bassins @ Margaree River,1991,9,29,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735329,36417,All Pools / Tous les bassins @ Margaree River,1991,9,30,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735330,49865,All Pools / Tous les bassins @ Margaree River,1991,10,11,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735331,36485,All Pools / Tous les bassins @ Margaree River,1991,9,17,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735332,36331,All Pools / Tous les bassins @ Margaree River,1991,9,24,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735333,49825,All Pools / Tous les bassins @ Margaree River,1991,10,19,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735334,49890,All Pools / Tous les bassins @ Margaree River,1991,9,15,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735335,50015,All Pools / Tous les bassins @ Margaree River,1991,9,23,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735336,49768,All Pools / Tous les bassins @ Margaree River,1991,10,9,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735337,49835,All Pools / Tous les bassins @ Margaree River,1991,10,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735338,49864,All Pools / Tous les bassins @ Margaree River,1991,10,11,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735339,49876,All Pools / Tous les bassins @ Margaree River,1991,10,14,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735340,36400,All Pools / Tous les bassins @ Margaree River,1991,9,30,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735341,33671,All Pools / Tous les bassins @ Margaree River,1991,9,14,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735342,49796,All Pools / Tous les bassins @ Margaree River,1991,9,30,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735343,49989,All Pools / Tous les bassins @ Margaree River,1991,9,29,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735344,49887,All Pools / Tous les bassins @ Margaree River,1991,9,30,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735345,37182,All Pools / Tous les bassins @ Margaree River,1991,10,2,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735346,49779,All Pools / Tous les bassins @ Margaree River,1991,10,4,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735347,49746,All Pools / Tous les bassins @ Margaree River,1991,10,5,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735348,49609,All Pools / Tous les bassins @ Margaree River,1991,7,8,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735349,49605,All Pools / Tous les bassins @ Margaree River,1991,7,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735350,49512,All Pools / Tous les bassins @ Margaree River,1991,8,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735351,37034,All Pools / Tous les bassins @ Margaree River,1992,7,16,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735352,35250,All Pools / Tous les bassins @ Margaree River,1992,10,5,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735353,34196,All Pools / Tous les bassins @ Margaree River,1992,10,8,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735354,34185,All Pools / Tous les bassins @ Margaree River,1992,10,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735355,34185,All Pools / Tous les bassins @ Margaree River,1992,10,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735356,35246,All Pools / Tous les bassins @ Margaree River,1992,10,4,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735357,35327,All Pools / Tous les bassins @ Margaree River,1992,10,7,Atlantic salmon / Saumon Atlantique,salmon / saumon,RR,Present / Présent,35648
2735358,34187,All Pools / Tous les bassins @ Margaree River,1992,10,9,Atlantic salmon / Saumon Atlantique,salmon / saumon,RR,Present / Présent,35558
2735359,33730,All Pools / Tous les bassins @ Margaree River,1992,10,13,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735360,33550,All Pools / Tous les bassins @ Margaree River,1992,9,29,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735361,33716,All Pools / Tous les bassins @ Margaree River,1992,10,3,Atlantic salmon / Saumon Atlantique,salmon / saumon,RR,Present / Présent,35651
2735362,34248,All Pools / Tous les bassins @ Margaree River,1992,10,4,Atlantic salmon / Saumon Atlantique,salmon / saumon,RR,Present / Présent,35479
2735363,34357,All Pools / Tous les bassins @ Margaree River,1992,7,8,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735364,49133,All Pools / Tous les bassins @ Margaree River,1992,7,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735365,49066,All Pools / Tous les bassins @ Margaree River,1992,7,14,Atlantic salmon / Saumon Atlantique,salmon / saumon,RR,Present / Présent,35128
2735366,49444,All Pools / Tous les bassins @ Margaree River,1992,9,24,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735367,33566,All Pools / Tous les bassins @ Margaree River,1992,10,15,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735368,33566,All Pools / Tous les bassins @ Margaree River,1992,10,15,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735369,34306,All Pools / Tous les bassins @ Margaree River,1992,10,24,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735370,49301,All Pools / Tous les bassins @ Margaree River,1992,10,16,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735371,49315,All Pools / Tous les bassins @ Margaree River,1992,10,2,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735372,49214,All Pools / Tous les bassins @ Margaree River,1992,10,3,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735373,34271,All Pools / Tous les bassins @ Margaree River,1992,10,16,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735374,34271,All Pools / Tous les bassins @ Margaree River,1992,10,16,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735375,35149,All Pools / Tous les bassins @ Margaree River,1992,10,17,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735376,35149,All Pools / Tous les bassins @ Margaree River,1992,10,17,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735377,49256,All Pools / Tous les bassins @ Margaree River,1992,10,21,Atlantic salmon / Saumon Atlantique,salmon / saumon,RR,Present / Présent,36234
2735378,33697,All Pools / Tous les bassins @ Margaree River,1992,10,22,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735379,33697,All Pools / Tous les bassins @ Margaree River,1992,10,22,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735380,33697,All Pools / Tous les bassins @ Margaree River,1992,10,22,Atlantic salmon / Saumon Atlantique,salmon / saumon,RR,Present / Présent,36210
2735381,33697,All Pools / Tous les bassins @ Margaree River,1992,10,22,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735382,49261,All Pools / Tous les bassins @ Margaree River,1992,10,24,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735383,49264,All Pools / Tous les bassins @ Margaree River,1992,10,29,Atlantic salmon / Saumon Atlantique,salmon / saumon,RR,Present / Présent,36157
2735384,33589,All Pools / Tous les bassins @ Margaree River,1992,7,6,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735385,49013,All Pools / Tous les bassins @ Margaree River,1992,8,6,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735386,48968,All Pools / Tous les bassins @ Margaree River,1992,8,20,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735387,36921,All Pools / Tous les bassins @ Margaree River,1992,7,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735388,36921,All Pools / Tous les bassins @ Margaree River,1992,7,10,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735389,34354,All Pools / Tous les bassins @ Margaree River,1992,7,11,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735390,33821,All Pools / Tous les bassins @ Margaree River,1992,7,12,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735391,34343,All Pools / Tous les bassins @ Margaree River,1992,7,14,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735392,34348,All Pools / Tous les bassins @ Margaree River,1992,7,15,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735393,48931,All Pools / Tous les bassins @ Margaree River,1992,7,16,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735394,48927,All Pools / Tous les bassins @ Margaree River,1992,7,17,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735395,36929,All Pools / Tous les bassins @ Margaree River,1992,7,23,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735396,34450,All Pools / Tous les bassins @ Margaree River,1992,8,2,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735397,34454,All Pools / Tous les bassins @ Margaree River,1992,8,3,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735398,34290,All Pools / Tous les bassins @ Margaree River,1992,10,18,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735399,34290,All Pools / Tous les bassins @ Margaree River,1992,10,18,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735400,37162,All Pools / Tous les bassins @ Margaree River,1992,8,4,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735401,48984,All Pools / Tous les bassins @ Margaree River,1992,8,23,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735402,49384,All Pools / Tous les bassins @ Margaree River,1992,9,4,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735403,49329,All Pools / Tous les bassins @ Margaree River,1992,9,13,Atlantic salmon / Saumon Atlantique,salmon / saumon,R,Present / Présent,
2735404,49339,All Pools / Tous les bassins @ Margaree River,1992,9,17,Atlantic salmon / Saumon Atlantique,salmon / saumon,RR,Present / Présent,35198
