Year,Site code,Province,Latitude,Longitude,River name,Fishing area,CGNDB,Avg. water temperature at shore,English common name,French common name,Scientific name,ITIS TSN,Specimens measured,Avg. length (mm),Length type
1973,38,New Brunswick,47.909,-67.907,North Branch Kedgwick River,SFA15,DABWE,13.2,Appalachian brook crayfish,,,97343,5,,fork
1973,38,New Brunswick,47.909,-67.907,North Branch Kedgwick River,SFA15,DABWE,13.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,149,49.107,fork
1973,38,New Brunswick,47.909,-67.907,North Branch Kedgwick River,SFA15,DABWE,13.2,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,,fork
1973,38,New Brunswick,47.909,-67.907,North Branch Kedgwick River,SFA15,DABWE,13.2,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,5,,fork
1973,38,New Brunswick,47.909,-67.907,North Branch Kedgwick River,SFA15,DABWE,13.2,Lamprey (non specific),lamproies (non spécifique),Petromyzontidae,159697,1,,total
1973,38,New Brunswick,47.909,-67.907,North Branch Kedgwick River,SFA15,DABWE,13.2,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,108,,total
1973,39,New Brunswick,47.978,-67.935,North Branch Kedgwick River,SFA15,DABWE,18.0,American eel,anguille d'Amérique,Anguilla rostrata,161127,4,,total
1973,39,New Brunswick,47.978,-67.935,North Branch Kedgwick River,SFA15,DABWE,18.0,Appalachian brook crayfish,,,97343,7,,fork
1973,39,New Brunswick,47.978,-67.935,North Branch Kedgwick River,SFA15,DABWE,18.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,87,62.77,fork
1973,39,New Brunswick,47.978,-67.935,North Branch Kedgwick River,SFA15,DABWE,18.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,101,,fork
1973,39,New Brunswick,47.978,-67.935,North Branch Kedgwick River,SFA15,DABWE,18.0,Lamprey (non specific),lamproies (non spécifique),Petromyzontidae,159697,2,,total
