river_name__nom_de_la_rivière,site_code__numéro_du_site,latitude,longitude,date,site_type__type_de_site,water_cond__cond_eau,water_temp_c__temp_eau_c,seine_type__type_de_senne,electrofisher__électropêcheur,electrofisher_pulse_type__type_d'impulsion_du_électropêcheur,electrofisher_frequency__fréquence_du_électropêcheur,duty_cycle__facteur_d'utilisation,electrofisher_voltage__tension_du_électropêcheur,electrofisher_output_low__sortie_faible_du_électropêcheur,electrofisher_output_high__sortie_élevé_du_électropêcheur,bank_length_left__longueur_de_la_banque_à_gauche,bank_length_right__longueur_de_la_banque_à_droite,width_lower__largeur_inférieure,width_middle__largeur_moyenne,width_upper__largeur_supérieure,max_overhanging_veg_left__max_vég_en_surplomb_à_gauche,max_overhanging_veg_right__max_vég_en_surplomb_à_droite,overhanging_veg_left__vég_en_surplomb_à_gauche,overhanging_veg_right__vég_en_surplomb_à_droite,depth_1_lower__profondeur_1_inférieure,depth_2_lower__profondeur_2_inférieure,depth_3_lower__profondeur_3_inférieure,depth_1_middle__profondeur_1_moyenne,depth_2_middle__profondeur_2_moyenne,depth_3_middle__profondeur_3_moyenne,depth_1_upper__profondeur_1_supérieur,depth_2_upper__profondeur_2_supérieur,depth_3_upper__profondeur_3_supérieur,max_depth__profondeur_max,percent_fine__pourcentage_fin,percent_sand__pourcentage_sable,percent_gravel__pourcentage_gravier,percent_pebble__pourcentage_caillou,percent_cobble__pourcentage_pierre,percent_rocks__pourcentage_roches,percent_boulder__pourcentage_rocher,percent_bedrock__pourcentage_substratum,percent_riffle__pourcentage_radier,percent_run__pourcentage_courant,percent_flat__pourcentage_plat,percent_pool__pourcentage_bassin,age_thresh_0_1__seuil d'âge_0_1,age_thresh_1_2__seuil d'âge_1_2,age_thresh_2_3__seuil d'âge_2_3,sample_id__numéro_d_identification_de_l_échantillon
MacFarlanes Brook,87,46.20364794,-61.14406595,2011-09-13,Open,71.3,14.1,,Unknown [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,,,325.0,,,14.8,13.8,5.2,6.3,5.4,5.0,0.0,40.0,0.0,5.0,18.0,22.0,7.0,16.0,14.0,12.0,20.0,9.0,30.0,0.0,5.0,10.0,20.0,50.0,10.0,5.0,0.0,80,20,0,0,,,,11733
Gallant River,2,46.38364802,-61.03758617,2010-10-05,Open,87.5,8.7,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,,,350.0,0.15,0.22,11.0,9.5,7.4,,8.8,,2.0,,100.0,14.0,18.0,36.0,23.0,16.0,23.0,20.0,20.0,18.0,40.0,0.0,0.0,10.0,30.0,40.0,10.0,0.0,10.0,90,10,0,0,,,,11724
Mount Pleasant Brook,95,46.23510002,-61.12394013,2010-10-05,Open,78.1,9.5,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,,,275.0,0.14,0.22,12.8,14.5,7.8,,7.6,0.0,2.0,0.0,100.0,15.0,21.0,19.0,15.0,24.0,25.0,26.0,24.0,18.0,,0.0,10.0,10.0,30.0,40.0,10.0,0.0,0.0,100,0,0,0,,,,11725
Big Brook,15,46.29115,-61.03157,2010-09-08,Open,100.5,12.7,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,,,300.0,0.12,0.19,13.5,13.5,4.3,,5.6,0.0,2.0,0.0,100.0,16.0,25.0,28.0,11.0,22.0,26.0,15.0,20.0,24.0,30.0,0.0,5.0,15.0,25.0,50.0,5.0,0.0,0.0,100,0,0,0,,,,11727
Forest Glen Brook,45,46.46816504,-60.91912035,2010-09-08,Open,63.5,11.5,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,,,350.0,,,12.6,15.0,6.3,,8.1,1.5,0.5,80.0,80.0,9.0,26.0,21.0,25.0,25.0,18.0,20.0,43.0,17.0,45.0,0.0,5.0,5.0,10.0,50.0,20.0,10.0,0.0,90,0,10,0,,,,11728
NE Margaree River,56,46.40572586,-60.9639444,2010-09-08,Open,80.5,11.8,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,,,300.0,,,17.0,15.8,6.8,,7.3,0.0,0.5,0.0,80.0,23.0,23.0,27.0,12.0,21.0,23.0,27.0,27.0,18.0,37.0,0.0,5.0,10.0,20.0,30.0,30.0,5.0,0.0,100,0,0,0,,,,11729
SW Margaree River,91,46.24239453,-61.12225487,2010-09-08,Open,175.5,17.1,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,,,200.0,0.2,0.5,14.3,14.8,5.3,,6.0,0.3,0.0,100.0,,18.0,22.0,31.0,23.0,23.0,36.0,20.0,25.0,41.0,41.0,0.0,0.0,25.0,20.0,50.0,5.0,0.0,0.0,50,50,0,0,,,,11730
MacFarlanes Brook,96,46.20607422,-61.1455833,2010-09-08,Open,64.3,11.9,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,,,300.0,0.12,0.2,17.0,15.6,8.8,,6.8,1.5,0.3,75.0,50.0,7.0,17.0,23.0,15.0,18.0,29.0,6.0,21.0,22.0,32.0,0.0,5.0,20.0,40.0,25.0,10.0,0.0,0.0,75,25,0,0,,,,11731
Trout Brook,98,46.097163,-61.132715,2010-09-08,Open,67.2,11.8,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,,,325.0,0.12,0.2,8.2,10.0,11.0,,13.3,3.0,0.5,100.0,50.0,10.0,15.0,16.0,17.0,24.0,21.0,10.0,22.0,38.0,38.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,80,20,0,0,,,,11732
NE Margaree River,51,46.42260365,-60.94930256,2010-09-07,Open,71.8,13.8,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,,,250.0,,,19.7,19.7,7.7,,,0.0,0.0,0.0,0.0,17.0,25.0,45.0,22.0,30.0,44.0,20.0,32.0,41.0,50.0,0.0,0.0,10.0,25.0,35.0,25.0,5.0,0.0,50,50,0,0,,,,11726
Trout Brook,98,46.097163,-61.132715,2009-09-17,Open,66.0,,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,350.0,,,9.5,11.5,9.2,,12.7,,,,,,,,,,,,,,,0.0,5.0,10.0,40.0,40.0,5.0,0.0,0.0,0,0,0,0,,,,11723
Big Brook,12,46.313791,-61.034036,2009-09-16,Open,134.0,,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,,,5.3,5.5,5.9,,6.4,,,,,,,,,,,,,,,0.0,5.0,10.0,30.0,45.0,10.0,0.0,0.0,0,0,0,0,,,,11717
Gallant River,2,46.383638,-61.037589,2009-09-16,Open,88.0,,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,,,10.0,12.5,5.2,,4.0,,,,,,,,,,,,,,,0.0,0.0,5.0,30.0,40.0,20.0,5.0,0.0,0,0,0,0,,,,11718
Lake O'Law Brook,23,46.330854,-61.000774,2009-09-16,Open,299.0,,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,75.0,,,11.2,10.0,2.6,,2.0,,,,,,,,,,,,,,,5.0,5.0,40.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,11719
NE Margaree River,51,46.42260365,-60.94930256,2009-09-16,Open,64.0,,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.12,0.17,17.8,17.7,9.4,,9.9,,,,,,,,,,,,,,,0.0,5.0,5.0,30.0,30.0,25.0,5.0,0.0,0,0,0,0,,,,11720
NE Margaree River,56,46.40649417,-60.96417342,2009-09-16,Open,79.0,,,,,60.0,,,,,18.0,19.0,7.2,,7.8,,,,,,,,,,,,,,,0.0,0.0,5.0,10.0,25.0,35.0,15.0,10.0,0,0,0,0,,,,11721
MacFarlanes Brook,87,46.20482,-61.145117,2009-09-16,Open,58.0,,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.12,0.15,14.2,15.2,6.3,,5.4,,,,,,,,,,,,,,,0.0,0.0,10.0,40.0,40.0,5.0,5.0,0.0,0,0,0,0,,,,11722
Big Brook,15,46.29115,-61.03157,2009-09-15,Open,102.0,,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.12,0.17,14.0,15.0,4.6,,4.7,,,,,,,,,,,,,,,0.0,0.0,5.0,15.0,30.0,30.0,20.0,0.0,0,0,0,0,,,,11714
Ingram Brook,34,46.384313,-60.946893,2009-09-15,Open,99.0,,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.12,0.17,12.9,12.7,3.7,,6.5,,,,,,,,,,,,,,,0.0,10.0,15.0,30.0,20.0,20.0,5.0,0.0,0,0,0,0,,,,11715
Forest Glen Brook,45,46.46816504,-60.91912035,2009-09-15,Open,64.0,,,LR24 [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,350.0,,,16.7,18.2,6.6,,7.0,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,40.0,40.0,10.0,0.0,0,0,0,0,,,,11716
MacFarlanes Brook,87,46.20482,-61.145117,2008-09-17,Open,50.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.12,,19.7,21.4,6.0,,6.9,,,,,,,,,,,,,,,0.0,5.0,10.0,25.0,55.0,5.0,0.0,0.0,0,0,0,0,,,,11708
Trout Brook,98,46.097163,-61.132715,2008-09-17,Open,52.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.17,,21.0,18.5,13.5,11.9,10.8,,,,,,,,,,,,,,,0.0,2.0,3.0,5.0,78.0,10.0,2.0,0.0,0,0,0,0,,,,11709
Big Brook,15,46.29115,-61.03157,2008-09-03,Open,61.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.17,,11.4,11.6,7.7,8.0,6.7,,,,,,,,,,,,,,,0.0,0.0,5.0,20.0,45.0,25.0,5.0,0.0,0,0,0,0,,,,11710
Ingram Brook,34,46.384313,-60.946893,2008-09-03,Open,51.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.12,,12.0,12.2,7.5,8.1,8.9,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,70.0,25.0,5.0,0.0,0,0,0,0,,,,11711
Forest Glen Brook,45,46.46816504,-60.91912035,2008-09-03,Open,55.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.12,0.17,25.2,26.8,6.9,7.1,5.5,,,,,,,,,,,,,,,0.0,0.0,5.0,15.0,50.0,20.0,10.0,0.0,0,0,0,0,,,,11712
NE Margaree River,51,46.42260365,-60.94930256,2008-09-03,Open,57.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,13.6,13.0,7.2,6.9,7.0,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,35.0,40.0,15.0,0.0,0,0,0,0,,,,11713
Gallant River,2,46.383638,-61.037589,2007-09-14,Open,70.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.17,,11.4,9.6,12.2,12.5,13.1,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,40.0,35.0,10.0,10.0,0,0,0,0,,,,11707
Forest Glen Brook,43,46.48054,-60.92815,2007-09-13,Open,47.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,11.8,11.8,11.0,11.2,10.5,,,,,,,,,,,,,,,0.0,0.0,20.0,20.0,35.0,25.0,0.0,0.0,0,0,0,0,,,,11703
Forest Glen Brook,45,46.46816504,-60.91912035,2007-09-13,Open,54.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,20.6,22.2,7.1,8.1,6.5,,,,,,,,,,,,,,,0.0,5.0,10.0,30.0,35.0,15.0,5.0,0.0,0,0,0,0,,,,11704
MacFarlanes Brook,87,46.20482,-61.145117,2007-09-13,Open,49.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,19.0,18.6,6.2,8.0,7.8,,,,,,,,,,,,,,,0.0,5.0,10.0,55.0,25.0,5.0,0.0,0.0,0,0,0,0,,,,11705
Trout Brook,98,46.097163,-61.132715,2007-09-13,Open,49.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,15.6,16.8,13.0,11.2,11.4,,,,,,,,,,,,,,,0.0,10.0,35.0,35.0,20.0,0,0.0,0.0,0,0,0,0,,,,11706
Big Brook,15,46.29115,-61.03157,2007-09-11,Open,89.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,26.6,25.5,6.3,6.5,6.2,,,,,,,,,,,,,,,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,0,0,0,0,,,,11699
Lake O'Law Brook,23,46.330854,-61.000774,2007-09-11,Open,178.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,,0.17,0.25,13.4,14.0,8.5,7.3,7.5,,,,,,,,,,,,,,,0.0,0.0,23.0,33.0,44.0,0.0,0.0,0.0,0,0,0,0,,,,11700
Ingram Brook,34,46.384313,-60.946893,2007-09-11,Open,73.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.12,,15.0,15.4,6.4,7.9,9.4,,,,,,,,,,,,,,,0.0,0.0,19.0,58.0,19.0,4.0,0.0,0.0,0,0,0,0,,,,11701
NE Margaree River,56,46.40649417,-60.96417342,2007-09-11,Open,68.0,,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.12,,20.2,19.5,7.8,8.8,9.0,,,,,,,,,,,,,,,0.0,0.0,0.0,20.0,40.0,30.0,10.0,0.0,0,0,0,0,,,,11702
MacFarlanes Brook,87,46.20482,-61.145117,2006-09-14,Open,72.0,10.2,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,32.0,31.1,6.8,7.0,5.0,,,,,,,,,,,,,,,0.0,2.0,18.0,20.0,35.0,20.0,5.0,0.0,0,0,0,0,,,,11697
Trout Brook,98,46.097163,-61.132715,2006-09-14,Open,88.0,16.8,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,18.4,20.8,12.8,11.1,9.8,,,,,,,,,,,,,,,0.0,15.0,20.0,10.0,35.0,15.0,5.0,0.0,0,0,0,0,,,,11698
SW Margaree River,81,46.29196,-61.142371,2006-09-13,Open,329.0,15.6,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,,,24.7,22.6,12.1,13.5,14.1,,,,,,,,,,,,,,,0.0,0.0,5.0,10.0,80.0,5.0,0.0,0.0,0,0,0,0,,,,11696
Forest Glen Brook,43,46.48054,-60.92815,2006-09-12,Open,67.0,7.2,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.09,,21.5,21.5,9.4,10.0,8.6,,,,,,,,,,,,,,,0.0,15.0,20.0,10.0,30.0,10.0,15.0,0.0,0,0,0,0,,,,11692
Forest Glen Brook,45,46.468023,-60.91909,2006-09-12,Open,79.0,9.6,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,35.0,37.1,5.0,6.5,5.2,,,,,,,,,,,,,,,0.0,5.0,15.0,25.0,40.0,5.0,10.0,0.0,0,0,0,0,,,,11693
NE Margaree River,51,46.426819,-60.944334,2006-09-12,Open,82.0,12.8,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,,,20.3,20.7,11.2,13.6,11.9,,,,,,,,,,,,,,,0.0,0.0,10.0,20.0,35.0,30.0,5.0,0.0,0,0,0,0,,,,11694
NE Margaree River,52,46.461419,-60.917701,2006-09-12,Open,59.0,8.7,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,25.2,24.6,7.9,8.5,9.0,,,,,,,,,,,,,,,0.0,0.0,5.0,15.0,35.0,30.0,15.0,0.0,0,0,0,0,,,,11695
Big Brook,15,46.29115,-61.03157,2006-09-11,Open,133.0,14.0,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,,,25.4,24.2,5.0,5.2,6.0,,,,,,,,,,,,,,,0.0,5.0,15.0,25.0,30.0,15.0,10.0,0.0,0,0,0,0,,,,11691
SW Margaree River,91,46.24231,-61.122256,2006-08-28,Open,194.0,14.3,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,,,20.3,18.9,18.5,19.3,19.5,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,60.0,30.0,0.0,0.0,0,0,0,0,,,,11690
NE Margaree River,56,46.405651,-60.963955,2006-08-27,Open,89.0,10.1,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,,,22.6,21.8,9.8,10.0,12.5,,,,,,,,,,,,,,,0.0,0.0,7.0,22.0,32.0,27.0,12.0,0.0,0,0,0,0,,,,11689
Ingram Brook,34,46.384313,-60.946893,2006-08-26,Open,111.0,9.3,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,,,17.0,17.8,6.4,7.2,8.0,,,,,,,,,,,,,,,0.0,10.0,15.0,25.0,45.0,5.0,0.0,0.0,0,0,0,0,,,,11688
Lake O'Law Brook,23,46.330854,-61.000774,2006-08-25,Open,336.0,14.2,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,100.0,,,18.0,17.2,11.2,7.8,6.2,,,,,,,,,,,,,,,0.0,5.0,10.0,10.0,25.0,40.0,10.0,0.0,0,0,0,0,,,,11687
Gallant River,2,46.383638,-61.037589,2006-08-16,Open,69.0,17.8,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,0.12,,29.6,23.5,12.5,12.6,11.1,,,,,,,,,,,,,,,0.0,0.0,10.0,20.0,35.0,30.0,5.0,0.0,0,0,0,0,,,,11686
Forest Glen Brook,43,46.48054,-60.92815,2005-09-15,Open,48.0,11.4,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,20.5,17.8,11.2,11.3,9.5,,,,,,,,,,,,,,,0.0,0.0,5.0,20.0,40.0,20.0,15.0,0.0,0,0,0,0,,,,11682
NE Margaree River,51,46.42322299,-60.94849643,2005-09-15,Open,64.0,14.4,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,14.6,13.8,8.0,10.3,10.8,,,,,,,,,,,,,,,0.0,0.0,20.0,20.0,40.0,20.0,0.0,0.0,0,0,0,0,,,,11683
NE Margaree River,52,46.461419,-60.917701,2005-09-15,Open,52.0,12.9,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,,,,23.4,24.3,6.2,6.6,4.9,,,,,,,,,,,,,,,0.0,0.0,17.0,17.0,22.0,27.0,17.0,0.0,0,0,0,0,,,,11684
NE Margaree River,56,46.40649417,-60.96417342,2005-09-15,Open,70.0,16.9,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,20.5,21.1,10.8,11.4,11.1,,,,,,,,,,,,,,,0.0,0.0,10.0,10.0,30.0,40.0,10.0,0.0,0,0,0,0,,,,11685
Gallant River,2,46.383638,-61.037589,2005-09-14,Open,69.0,10.6,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,100.0,,,22.0,20.7,12.1,13.2,10.7,,,,,,,,,,,,,,,0.0,0.0,10.0,20.0,30.0,20.0,10.0,10.0,0,0,0,0,,,,11678
Ingram Brook,34,46.384313,-60.946893,2005-09-14,Open,88.0,12.1,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,16.8,16.4,8.3,8.5,7.0,,,,,,,,,,,,,,,0.0,0.0,15.0,30.0,50.0,5.0,0.0,0.0,0,0,0,0,,,,11679
MacFarlanes Brook,96,46.20669852,-61.14594312,2005-09-14,Open,64.0,10.3,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,27.7,30.2,5.0,5.5,7.9,,,,,,,,,,,,,,,0.0,0.0,20.0,30.0,40.0,10.0,0.0,0.0,0,0,0,0,,,,11680
Trout Brook,98,46.09594645,-61.1307061,2005-09-14,Open,78.0,9.5,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,20.5,18.3,11.4,11.2,10.2,,,,,,,,,,,,,,,0.0,5.0,20.0,30.0,40.0,5.0,0.0,0.0,0,0,0,0,,,,11681
Lake O'Law Brook,23,46.330854,-61.000774,2005-09-13,Open,234.0,13.5,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,18.2,17.0,9.9,7.4,6.2,,,,,,,,,,,,,,,0.0,5.0,15.0,20.0,50.0,10.0,0.0,0.0,0,0,0,0,,,,11674
Forest Glen Brook,45,46.46816504,-60.91912035,2005-09-13,Open,45.0,11.0,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,100.0,,,22.5,21.3,7.3,8.3,7.5,,,,,,,,,,,,,,,0.0,0.0,20.0,20.0,40.0,10.0,10.0,0.0,0,0,0,0,,,,11675
SW Margaree River,81,46.329028,-61.016847,2005-09-13,Open,244.0,16.8,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,,,16.8,15.9,13.1,13.1,13.4,,,,,,,,,,,,,,,0.0,0.0,20.0,40.0,40.0,0.0,0.0,0.0,0,0,0,0,,,,11676
SW Margaree River,91,46.25512194,-61.12767701,2005-09-13,Open,166.0,17.6,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,,,16.4,14.8,18.1,18.7,18.8,,,,,,,,,,,,,,,0.0,0.0,20.0,30.0,50.0,0.0,0.0,0.0,0,0,0,0,,,,11677
Big Brook,15,46.29115,-61.03157,2005-09-12,Open,,12.1,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,,,26.7,23.3,7.0,,7.5,,,,,,,,,,,,,,,0.0,0.0,5.0,30.0,50.0,10.0,5.0,0.0,0,0,0,0,,,,11673
Lake O'Law Brook,20,46.329028,-61.016847,2004-09-17,Open,,13.7,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,0.25,0.25,14.0,13.1,3.8,3.7,4.3,,,,,,,,,,,,,,,0.0,5.0,15.0,40.0,40.0,0.0,0.0,0.0,0,0,0,0,,,,11671
NE Margaree River,56,46.40649417,-60.96417342,2004-09-17,Open,,15.1,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,0.12,0.12,16.4,17.5,10.3,10.6,11.3,,,,,,,,,,,,,,,0.0,0.0,5.0,15.0,30.0,30.0,20.0,0.0,0,0,0,0,,,,11672
NE Margaree River,53,46.32818976,-61.07432973,2004-09-16,Open,,17.1,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,0.25,0.25,14.5,13.9,14.8,14.4,14.6,,,,,,,,,,,,,,,0.0,0.0,15.0,30.0,50.0,5.0,0.0,0.0,0,0,0,0,,,,11666
SW Margaree River,81,46.29196,-61.142371,2004-09-16,Open,,18.6,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,200.0,0.12,0.12,20.4,18.5,12.3,14.0,14.7,,,,,,,,,,,,,,,0.0,0.0,5.0,20.0,70.0,5.0,0.0,0.0,0,0,0,0,,,,11667
MacFarlanes Brook,96,46.20669852,-61.14594312,2004-09-16,Open,,12.9,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,1.2,1.2,30.0,27.5,5.2,5.0,6.7,,,,,,,,,,,,,,,0.0,0.0,10.0,20.0,50.0,20.0,0.0,0.0,0,0,0,0,,,,11668
SW Margaree River,97,46.20182365,-61.15408881,2004-09-16,Open,,17.5,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,2.0,2.0,20.4,21.3,5.2,7.1,8.6,,,,,,,,,,,,,,,0.0,0.0,15.0,20.0,60.0,5.0,0.0,0.0,0,0,0,0,,,,11669
Trout Brook,98,46.09594645,-61.1307061,2004-09-16,Open,,9.9,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.09,0.12,16.1,17.5,13.0,11.4,10.3,,,,,,,,,,,,,,,0.0,7.0,7.0,22.0,52.0,12.0,0.0,0.0,0,0,0,0,,,,11670
Forest Glen Brook,43,46.48054,-60.92815,2004-09-15,Open,,8.4,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,400.0,0.09,0.12,21.9,21.5,10.6,9.8,8.1,,,,,,,,,,,,,,,0.0,0.0,10.0,15.0,30.0,25.0,20.0,0.0,0,0,0,0,,,,11662
Forest Glen Brook,45,46.46816504,-60.91912035,2004-09-15,Open,,12.2,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,400.0,0.09,0.12,31.2,32.5,4.8,6.1,4.5,,,,,,,,,,,,,,,0.0,0.0,10.0,20.0,30.0,30.0,10.0,0.0,0,0,0,0,,,,11663
NE Margaree River,51,46.42322299,-60.94849643,2004-09-15,Open,,14.3,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.12,0.17,19.0,18.7,8.4,10.5,9.6,,,,,,,,,,,,,,,0.0,0.0,10.0,20.0,40.0,20.0,10.0,0.0,0,0,0,0,,,,11664
NE Margaree River,52,46.461419,-60.917701,2004-09-15,Open,,10.5,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,400.0,0.09,0.09,17.3,15.8,8.7,7.7,6.1,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,25.0,50.0,15.0,0.0,0,0,0,0,,,,11665
Gallant River,2,46.383638,-61.037589,2004-09-14,Open,,12.4,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.17,0.17,19.2,20.0,12.3,11.7,9.2,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,40.0,40.0,10.0,5.0,0,0,0,0,,,,11659
Lake O'Law Brook,23,46.330854,-61.000774,2004-09-14,Open,,11.7,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,100.0,0.17,0.17,17.3,16.5,8.6,7.4,6.1,,,,,,,,,,,,,,,0.0,5.0,5.0,20.0,60.0,10.0,0.0,0.0,0,0,0,0,,,,11660
Ingram Brook,34,46.384313,-60.946893,2004-09-14,Open,,11.1,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,300.0,0.12,0.12,16.5,17.6,6.8,7.2,8.1,,,,,,,,,,,,,,,0.0,0.0,0.0,20.0,75.0,5.0,0.0,0.0,0,0,0,0,,,,11661
NE Margaree River,51,46.42322299,-60.94849643,2003-08-14,Closed,65.0,16.9,,12B [s/n: ---] (Created during import of historical SFA-18 / Margaree dataset),,60.0,,400.0,,,23.4,21.5,17.5,17.9,17.5,,,,,,,,,,,,,,,0.0,0.0,10.0,5.0,10.0,70.0,5.0,0.0,0,0,0,0,,,,11657
