abft_thon,region_région,year_année,month_mois,day_jour,latitude_latitude,longitude_longitude,fkl_lf,rw_pt,dw_pé,preyw_pproie,preyl_lproie,digestion_digestion,quantity_quantitée,prey_proie_fr,prey_proie_en,prey_proie_latin
359,PEI,2023,9,30,NA,NA,244,240,NA,27.31,16.00,4,1,Poisson non-identifié,Fish unidentified,NA
359,PEI,2023,9,30,NA,NA,244,240,NA,50.34,12.00,4,1,Poisson non-identifié,Fish unidentified,NA
359,PEI,2023,9,30,NA,NA,244,240,NA,91.75,NA,5,3,Poisson non-identifié,Fish unidentified,NA
360,PEI,2023,NA,NA,NA,NA,242,220,NA,124.15,24.00,1,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
360,PEI,2023,NA,NA,NA,NA,242,220,NA,1.03,NA,1,1,Autre,Other,NA
361,PEI,2023,8,29,NA,NA,207,155,NA,107.16,NA,5,4,Maquereau bleu,Atlantic mackerel,Scomber scombrus
362,PEI,2023,9,30,NA,NA,255,298,NA,32.21,15.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
363,PEI,2023,9,24,NA,NA,257,275,NA,305.07,29.00,1,1,Hareng atlantique,Atlantic herring,Clupea harengus
363,PEI,2023,9,24,NA,NA,257,275,NA,191.77,30.00,1,1,Poisson appât Maquereau bleu,Bait fish Atlantic mackerel,NA
363,PEI,2023,9,24,NA,NA,257,275,NA,180.17,30.00,1,1,Poisson appât Maquereau bleu,Bait fish Atlantic mackerel,NA
363,PEI,2023,9,24,NA,NA,257,275,NA,166.71,30.00,1,1,Poisson appât Maquereau bleu,Bait fish Atlantic mackerel,NA
364,PEI,2023,NA,NA,NA,NA,262,265,NA,NA,NA,NA,1,Autre,Other,NA
365,PEI,2023,8,22,NA,NA,220,164,NA,NA,NA,NA,1,Autre,Other,NA
366,PEI,2023,8,17,NA,NA,236,186,NA,7.66,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
366,PEI,2023,8,17,NA,NA,236,186,NA,5.34,10.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
366,PEI,2023,8,17,NA,NA,236,186,NA,5.88,9.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
366,PEI,2023,8,17,NA,NA,236,186,NA,5.37,9.00,4,1,Poisson non-identifié,Fish unidentified,NA
366,PEI,2023,8,17,NA,NA,236,186,NA,4.98,8.00,4,1,Poisson non-identifié,Fish unidentified,NA
366,PEI,2023,8,17,NA,NA,236,186,NA,4.88,8.00,4,1,Poisson non-identifié,Fish unidentified,NA
366,PEI,2023,8,17,NA,NA,236,186,NA,3.28,8.00,4,1,Poisson non-identifié,Fish unidentified,NA
366,PEI,2023,8,17,NA,NA,236,186,NA,56.73,NA,5,6,Maquereau bleu,Atlantic mackerel,Scomber scombrus
366,PEI,2023,8,17,NA,NA,236,186,NA,2.13,NA,1,1,Autre,Other,NA
367,PEI,2023,8,25,NA,NA,218,150,NA,19.78,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,19.82,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,17.40,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,20.34,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,22.19,15.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,14.40,13.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,15.52,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,19.51,13.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,14.05,13.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,11.26,13.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,16.39,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,16.01,13.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,13.28,13.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
367,PEI,2023,8,25,NA,NA,218,150,NA,77.91,NA,5,5,Poisson non-identifié,Fish unidentified,NA
368,PEI,2023,NA,NA,NA,NA,208,138,NA,NA,NA,NA,1,Autre,Other,NA
369,PEI,2023,8,21,NA,NA,237,202,NA,NA,NA,NA,1,Autre,Other,NA
370,PEI,2023,8,22,NA,NA,236,177,NA,NA,NA,NA,1,Autre,Other,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,6.51,10.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
371,PEI,2023,8,17,NA,NA,212,150,NA,6.76,9.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
371,PEI,2023,8,17,NA,NA,212,150,NA,8.49,10.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
371,PEI,2023,8,17,NA,NA,212,150,NA,8.64,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
371,PEI,2023,8,17,NA,NA,212,150,NA,12.08,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
371,PEI,2023,8,17,NA,NA,212,150,NA,10.06,10.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,7.25,10.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,5.54,10.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,9.63,10.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,8.55,9.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,7.37,11.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,13.91,10.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,10.29,9.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,8.60,11.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,9.61,11.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,12.36,10.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,12.76,9.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,8.56,11.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,9.57,10.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,10.29,9.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,7.14,9.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,8.45,10.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,11.84,11.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,6.39,10.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,6.31,9.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,8.47,10.00,4,1,Poisson non-identifié,Fish unidentified,NA
371,PEI,2023,8,17,NA,NA,212,150,NA,313.96,NA,5,1,Poisson non-identifié,Fish unidentified,NA
372,PEI,2023,8,25,NA,NA,241,225,NA,209.19,31.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
372,PEI,2023,8,25,NA,NA,241,225,NA,244.29,31.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
372,PEI,2023,8,25,NA,NA,241,225,NA,190.15,29.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
372,PEI,2023,8,25,NA,NA,241,225,NA,166.42,28.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
372,PEI,2023,8,25,NA,NA,241,225,NA,141.21,27.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
372,PEI,2023,8,25,NA,NA,241,225,NA,70.03,22.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
372,PEI,2023,8,25,NA,NA,241,225,NA,0.17,2.00,1,1,Hirudinella sp.,Hirudinella sp.,Hirudinella sp.
373,PEI,2023,NA,NA,NA,NA,265,264,NA,21.81,13.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
374,PEI,2023,9,27,NA,NA,236,230,NA,169.90,29.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
374,PEI,2023,9,27,NA,NA,236,230,NA,52.08,20.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
374,PEI,2023,9,27,NA,NA,236,230,NA,82.36,24.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
374,PEI,2023,9,27,NA,NA,236,230,NA,48.66,NA,5,1,Poisson non-identifié,Fish unidentified,NA
375,PEI,2023,NA,NA,NA,NA,263,280,NA,13.51,13.00,4,1,Gaspereau,Alewife,Alosa pseudoharengus
375,PEI,2023,NA,NA,NA,NA,263,280,NA,17.29,13.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
375,PEI,2023,NA,NA,NA,NA,263,280,NA,18.38,13.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
375,PEI,2023,NA,NA,NA,NA,263,280,NA,9.52,12.00,4,1,Gaspereau,Alewife,Alosa pseudoharengus
375,PEI,2023,NA,NA,NA,NA,263,280,NA,23.35,NA,5,2,Gaspereau,Alewife,Alosa pseudoharengus
376,PEI,2023,9,3,NA,NA,211,139,NA,NA,NA,NA,1,Autre,Other,NA
377,PEI,2023,10,13,NA,NA,216,171,NA,58.36,19.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
377,PEI,2023,10,13,NA,NA,216,171,NA,16.63,15.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
377,PEI,2023,10,13,NA,NA,216,171,NA,1.86,NA,1,1,Autre,Other,NA
377,PEI,2023,10,13,NA,NA,216,171,NA,1.01,NA,1,1,Autre,Other,NA
378,PEI,2023,8,23,NA,NA,212,146,NA,21.20,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
378,PEI,2023,8,23,NA,NA,212,146,NA,24.26,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
378,PEI,2023,8,23,NA,NA,212,146,NA,23.08,15.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
378,PEI,2023,8,23,NA,NA,212,146,NA,16.14,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
378,PEI,2023,8,23,NA,NA,212,146,NA,13.01,13.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
378,PEI,2023,8,23,NA,NA,212,146,NA,17.61,13.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
378,PEI,2023,8,23,NA,NA,212,146,NA,11.49,12.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
378,PEI,2023,8,23,NA,NA,212,146,NA,13.77,13.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
378,PEI,2023,8,23,NA,NA,212,146,NA,106.66,NA,5,6,Maquereau bleu,Atlantic mackerel,Scomber scombrus
379,PEI,2023,NA,NA,NA,NA,253,221,NA,145.02,21.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
379,PEI,2023,NA,NA,NA,NA,253,221,NA,38.29,19.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
379,PEI,2023,NA,NA,NA,NA,253,221,NA,54.57,18.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
379,PEI,2023,NA,NA,NA,NA,253,221,NA,21.17,NA,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,58.61,21.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,26.83,15.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,30.72,16.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,30.05,15.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,25.20,15.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,41.05,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,27.54,15.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,29.25,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,27.80,15.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,23.40,15.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,21.53,13.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,45.25,19.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,23.57,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,30.29,14.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
380,PEI,2023,9,7,NA,NA,204,135,NA,270.00,NA,5,7,Maquereau bleu,Atlantic mackerel,Scomber scombrus
381,PEI,2023,NA,NA,NA,NA,235,197,NA,141.18,21.00,1,1,Poisson appât non-identifié,Bait fish unidentified,NA
381,PEI,2023,NA,NA,NA,NA,235,197,NA,100.65,24.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
381,PEI,2023,NA,NA,NA,NA,235,197,NA,90.43,22.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
381,PEI,2023,NA,NA,NA,NA,235,197,NA,48.26,22.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
381,PEI,2023,NA,NA,NA,NA,235,197,NA,46.99,17.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
381,PEI,2023,NA,NA,NA,NA,235,197,NA,38.95,16.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
382,PEI,2023,9,26,NA,NA,234,217,NA,24.53,14.00,4,1,Poisson non-identifié,Fish unidentified,NA
382,PEI,2023,9,26,NA,NA,234,217,NA,13.56,NA,5,1,Poisson non-identifié,Fish unidentified,NA
383,PEI,2023,9,14,NA,NA,250,241,NA,132.82,24.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
384,PEI,2023,9,14,NA,NA,256,224,NA,93.53,23.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
384,PEI,2023,9,14,NA,NA,256,224,NA,25.23,15.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
384,PEI,2023,9,14,NA,NA,256,224,NA,64.98,22.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
384,PEI,2023,9,14,NA,NA,256,224,NA,17.55,14.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
384,PEI,2023,9,14,NA,NA,256,224,NA,24.50,NA,4,1,Poisson appât non-identifié,Bait fish unidentified,NA
384,PEI,2023,9,14,NA,NA,256,224,NA,44.87,NA,5,2,Poisson non-identifié,Fish unidentified,NA
384,PEI,2023,9,14,NA,NA,256,224,NA,0.11,2.00,1,1,Hirudinella sp.,Hirudinella sp.,Hirudinella sp.
385,PEI,2023,NA,NA,NA,NA,243,249,NA,52.01,20.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
385,PEI,2023,NA,NA,NA,NA,243,249,NA,66.91,23.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
385,PEI,2023,NA,NA,NA,NA,243,249,NA,35.85,17.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
385,PEI,2023,NA,NA,NA,NA,243,249,NA,147.26,NA,2,2,Poisson appât non-identifié,Bait fish unidentified,NA
385,PEI,2023,NA,NA,NA,NA,243,249,NA,117.33,NA,5,2,Hareng atlantique,Atlantic herring,Clupea harengus
386,PEI,2023,9,26,NA,NA,232,215,NA,205.69,29.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,266.71,29.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,60.20,20.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,31.32,16.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,37.10,17.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,27.92,16.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,28.93,16.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,30.71,16.00,2,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,40.39,17.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,47.41,17.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,29.66,15.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,117.47,25.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,19.81,14.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,19.71,14.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
386,PEI,2023,9,26,NA,NA,232,215,NA,90.85,18.00,4,1,Plie rouge,Winter flounder,Pseudopleuronectes americanus
386,PEI,2023,9,26,NA,NA,232,215,NA,25.79,NA,5,1,Poisson non-identifié,Fish unidentified,NA
387,PEI,2023,9,26,NA,NA,253,235,NA,NA,NA,NA,1,Autre,Other,NA
388,PEI,2023,NA,NA,NA,NA,218,153,NA,20.51,13.00,3,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,10.47,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,13.05,13.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,13.77,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,9.15,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,10.06,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,11.13,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,10.34,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,11.22,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,8.47,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,10.19,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,8.29,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,16.62,13.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,13.28,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,19.63,13.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
388,PEI,2023,NA,NA,NA,NA,218,153,NA,267.97,NA,5,15,Maquereau bleu,Atlantic mackerel,Scomber scombrus
389,PEI,2023,8,21,NA,NA,253,225,NA,NA,NA,NA,1,Autre,Other,NA
390,PEI,2023,8,21,NA,NA,247,231,NA,29.09,NA,5,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,11.31,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,13.13,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,12.61,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,19.66,13.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,14.10,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,9.28,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,9.70,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,11.45,11.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,12.62,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,14.79,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,11.24,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,13.85,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,9.72,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,15.71,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,10.85,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,13.46,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,13.12,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,11.93,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,12.70,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,11.75,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,13.18,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,12.77,12.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
391,PEI,2023,8,22,NA,NA,212,143,NA,299.61,NA,5,20,Maquereau bleu,Atlantic mackerel,Scomber scombrus
392,PEI,2023,9,14,NA,NA,244,238,NA,60.51,20.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
392,PEI,2023,9,14,NA,NA,244,238,NA,56.09,20.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
392,PEI,2023,9,14,NA,NA,244,238,NA,55.63,18.00,4,1,Poisson non-identifié,Fish unidentified,NA
392,PEI,2023,9,14,NA,NA,244,238,NA,59.55,20.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
392,PEI,2023,9,14,NA,NA,244,238,NA,134.05,NA,5,2,Maquereau bleu,Atlantic mackerel,Scomber scombrus
393,PEI,2023,NA,NA,NA,NA,240,249,NA,37.72,17.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
393,PEI,2023,NA,NA,NA,NA,240,249,NA,43.81,18.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
393,PEI,2023,NA,NA,NA,NA,240,249,NA,34.15,17.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
393,PEI,2023,NA,NA,NA,NA,240,249,NA,19.52,NA,5,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
394,PEI,2023,8,1,NA,NA,220,156,NA,NA,NA,NA,1,Autre,Other,NA
395,PEI,2023,NA,NA,NA,NA,243,223,NA,30.80,15.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
395,PEI,2023,NA,NA,NA,NA,243,223,NA,20.92,12.00,4,1,Poisson non-identifié,Fish unidentified,NA
395,PEI,2023,NA,NA,NA,NA,243,223,NA,21.16,NA,5,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
395,PEI,2023,NA,NA,NA,NA,243,223,NA,15.41,NA,1,1,Autre,Other,NA
396,PEI,2023,NA,NA,NA,NA,210,134,NA,NA,NA,NA,1,Autre,Other,NA
397,PEI,2023,9,4,NA,NA,219,167,NA,126.65,NA,5,6,Maquereau bleu,Atlantic mackerel,Scomber scombrus
398,PEI,2023,9,24,NA,NA,269,268,NA,84.23,22.00,4,1,Hareng atlantique,Atlantic herring,Clupea harengus
398,PEI,2023,9,24,NA,NA,269,268,NA,185.53,25.00,4,1,Hareng atlantique,Atlantic herring,Clupea harengus
398,PEI,2023,9,24,NA,NA,269,268,NA,99.29,24.00,4,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
398,PEI,2023,9,24,NA,NA,269,268,NA,186.20,NA,5,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
398,PEI,2023,9,24,NA,NA,269,268,NA,0.60,5.00,1,1,Hirudinella sp.,Hirudinella sp.,Hirudinella sp.
399,PEI,2023,NA,NA,NA,NA,229,205,NA,258.03,33.00,1,1,Maquereau bleu,Atlantic mackerel,Scomber scombrus
